step,tokens,train_loss,val_loss,lr,tok_per_sec
31390,8228700160,2.6604,,1.261331e-04,50789
31400,8231321600,2.6665,,1.260695e-04,50773
31410,8233943040,2.6367,,1.260058e-04,50781
31420,8236564480,2.6500,,1.259421e-04,50782
31430,8239185920,2.6449,,1.258785e-04,50776
31440,8241807360,2.6401,,1.258148e-04,50781
31450,8244428800,2.6376,,1.257512e-04,50764
31460,8247050240,2.6433,,1.256875e-04,50741
31470,8249671680,2.6181,,1.256239e-04,50756
31480,8252293120,2.6370,,1.255602e-04,50749
31490,8254914560,2.6375,,1.254966e-04,50750
31500,8257536000,2.6474,,1.254329e-04,50765
31500,8257536000,,2.6609,1.254329e-04,
31510,8260157440,2.6443,,1.253693e-04,50925
31520,8262778880,2.6463,,1.253057e-04,50741
31530,8265400320,2.6434,,1.252420e-04,50786
31540,8268021760,2.6754,,1.251784e-04,50771
31550,8270643200,2.6477,,1.251148e-04,50735
31560,8273264640,2.6603,,1.250512e-04,50748
31570,8275886080,2.6386,,1.249876e-04,50749
31580,8278507520,2.6191,,1.249240e-04,50763
31590,8281128960,2.6619,,1.248604e-04,50738
31600,8283750400,2.5995,,1.247968e-04,50748
31610,8286371840,2.6210,,1.247332e-04,50744
31620,8288993280,2.6478,,1.246696e-04,50753
31630,8291614720,2.6360,,1.246060e-04,50756
31640,8294236160,2.6584,,1.245424e-04,50753
31650,8296857600,2.6435,,1.244789e-04,50720
31660,8299479040,2.6592,,1.244153e-04,50720
31670,8302100480,2.6375,,1.243517e-04,50716
31680,8304721920,2.6315,,1.242882e-04,50684
31690,8307343360,2.6353,,1.242246e-04,50678
31700,8309964800,2.6542,,1.241611e-04,50675
31710,8312586240,2.6207,,1.240975e-04,50706
31720,8315207680,2.6430,,1.240340e-04,50690
31730,8317829120,2.6458,,1.239704e-04,50731
31740,8320450560,2.6512,,1.239069e-04,50769
31750,8323072000,2.6376,,1.238433e-04,50772
31760,8325693440,2.6571,,1.237798e-04,50773
31770,8328314880,2.6369,,1.237163e-04,50785
31780,8330936320,2.6456,,1.236528e-04,50766
31790,8333557760,2.6525,,1.235893e-04,50776
31800,8336179200,2.6499,,1.235257e-04,50829
31810,8338800640,2.6131,,1.234622e-04,50852
31820,8341422080,2.6577,,1.233987e-04,50844
31830,8344043520,2.6244,,1.233352e-04,50851
31840,8346664960,2.6272,,1.232718e-04,50840
31850,8349286400,2.6423,,1.232083e-04,50853
31860,8351907840,2.6241,,1.231448e-04,50830
31870,8354529280,2.6192,,1.230813e-04,50797
31880,8357150720,2.6091,,1.230178e-04,50828
31890,8359772160,2.6645,,1.229544e-04,50817
31900,8362393600,2.6382,,1.228909e-04,50810
31910,8365015040,2.6436,,1.228274e-04,50802
31920,8367636480,2.6638,,1.227640e-04,50817
31930,8370257920,2.6209,,1.227005e-04,50802
31940,8372879360,2.6581,,1.226371e-04,50830
31950,8375500800,2.6430,,1.225736e-04,50826
31960,8378122240,2.6652,,1.225102e-04,50822
31970,8380743680,2.6285,,1.224468e-04,50837
31980,8383365120,2.6714,,1.223834e-04,50856
31990,8385986560,2.6457,,1.223199e-04,50854
32000,8388608000,2.6576,,1.222565e-04,50780
32000,8388608000,,2.6570,1.222565e-04,
32010,8391229440,2.6887,,1.221931e-04,40426
32020,8393850880,2.6203,,1.221297e-04,50943
32030,8396472320,2.6287,,1.220663e-04,50880
32040,8399093760,2.6388,,1.220029e-04,50861
32050,8401715200,2.6186,,1.219395e-04,50863
32060,8404336640,2.6346,,1.218761e-04,50850
32070,8406958080,2.6534,,1.218127e-04,50868
32080,8409579520,2.6456,,1.217494e-04,50869
32090,8412200960,2.6445,,1.216860e-04,50891
32100,8414822400,2.6518,,1.216226e-04,50872
32110,8417443840,2.6595,,1.215593e-04,50873
32120,8420065280,2.6026,,1.214959e-04,50907
32130,8422686720,2.6261,,1.214326e-04,50922
32140,8425308160,2.6478,,1.213692e-04,50919
32150,8427929600,2.6489,,1.213059e-04,50910
32160,8430551040,2.6178,,1.212425e-04,50903
32170,8433172480,2.6497,,1.211792e-04,50888
32180,8435793920,2.6315,,1.211159e-04,50866
32190,8438415360,2.6337,,1.210526e-04,50884
32200,8441036800,2.6178,,1.209893e-04,50829
32210,8443658240,2.6449,,1.209260e-04,50865
32220,8446279680,2.6317,,1.208626e-04,50871
32230,8448901120,2.6538,,1.207994e-04,50892
32240,8451522560,2.6188,,1.207361e-04,50868
32250,8454144000,2.6437,,1.206728e-04,50872
32260,8456765440,2.6382,,1.206095e-04,50865
32270,8459386880,2.6522,,1.205462e-04,50861
32280,8462008320,2.6333,,1.204829e-04,50851
32290,8464629760,2.6388,,1.204197e-04,50876
32300,8467251200,2.6254,,1.203564e-04,50871
32310,8469872640,2.6255,,1.202932e-04,50882
32320,8472494080,2.6701,,1.202299e-04,50874
32330,8475115520,2.6533,,1.201667e-04,50873
32340,8477736960,2.6541,,1.201034e-04,50828
32350,8480358400,2.6287,,1.200402e-04,50842
32360,8482979840,2.6661,,1.199770e-04,50841
32370,8485601280,2.6530,,1.199138e-04,50801
32380,8488222720,2.6286,,1.198506e-04,50809
32390,8490844160,2.6413,,1.197873e-04,50828
32400,8493465600,2.6521,,1.197241e-04,50840
32410,8496087040,2.6331,,1.196609e-04,50830
32420,8498708480,2.6285,,1.195978e-04,50837
32430,8501329920,2.6167,,1.195346e-04,50848
32440,8503951360,2.6611,,1.194714e-04,50812
32450,8506572800,2.6222,,1.194082e-04,50871
32460,8509194240,2.6333,,1.193450e-04,50869
32470,8511815680,2.6272,,1.192819e-04,50868
32480,8514437120,2.6387,,1.192187e-04,50855
32490,8517058560,2.6245,,1.191556e-04,50852
32500,8519680000,2.6669,,1.190924e-04,50843
32500,8519680000,,2.6543,1.190924e-04,
32510,8522301440,2.6810,,1.190293e-04,51068
32520,8524922880,2.6356,,1.189662e-04,50780
32530,8527544320,2.6534,,1.189030e-04,50770
32540,8530165760,2.6532,,1.188399e-04,50758
32550,8532787200,2.6578,,1.187768e-04,50756
32560,8535408640,2.6525,,1.187137e-04,50782
32570,8538030080,2.6396,,1.186506e-04,50786
32580,8540651520,2.6272,,1.185875e-04,50833
32590,8543272960,2.6350,,1.185244e-04,50831
32600,8545894400,2.6452,,1.184613e-04,50883
32610,8548515840,2.6172,,1.183982e-04,50889
32620,8551137280,2.6522,,1.183352e-04,50889
32630,8553758720,2.6421,,1.182721e-04,50880
32640,8556380160,2.6481,,1.182090e-04,50890
32650,8559001600,2.6438,,1.181460e-04,50902
32660,8561623040,2.6367,,1.180830e-04,50899
32670,8564244480,2.6384,,1.180199e-04,50935
32680,8566865920,2.6328,,1.179569e-04,50919
32690,8569487360,2.6431,,1.178938e-04,50922
32700,8572108800,2.6385,,1.178308e-04,50909
32710,8574730240,2.6586,,1.177678e-04,50911
32720,8577351680,2.6327,,1.177048e-04,50889
32730,8579973120,2.6300,,1.176418e-04,50841
32740,8582594560,2.6260,,1.175788e-04,50829
32750,8585216000,2.6096,,1.175158e-04,50855
32760,8587837440,2.6412,,1.174528e-04,50866
32770,8590458880,2.6277,,1.173899e-04,50862
32780,8593080320,2.6398,,1.173269e-04,50898
32790,8595701760,2.6357,,1.172639e-04,50903
32800,8598323200,2.6268,,1.172010e-04,50883
32810,8600944640,2.6442,,1.171380e-04,50874
32820,8603566080,2.6206,,1.170751e-04,50881
32830,8606187520,2.6372,,1.170121e-04,50880
32840,8608808960,2.6419,,1.169492e-04,50877
32850,8611430400,2.6340,,1.168863e-04,50889
32860,8614051840,2.6144,,1.168234e-04,50847
32870,8616673280,2.6298,,1.167605e-04,50807
32880,8619294720,2.6382,,1.166976e-04,50797
32890,8621916160,2.6198,,1.166347e-04,50793
32900,8624537600,2.6300,,1.165718e-04,50778
32910,8627159040,2.6397,,1.165089e-04,50794
32920,8629780480,2.6276,,1.164460e-04,50801
32930,8632401920,2.6180,,1.163831e-04,50832
32940,8635023360,2.6704,,1.163203e-04,50885
32950,8637644800,2.6464,,1.162574e-04,50885
32960,8640266240,2.6225,,1.161946e-04,50908
32970,8642887680,2.6012,,1.161317e-04,50911
32980,8645509120,2.6390,,1.160689e-04,50909
32990,8648130560,2.6372,,1.160061e-04,50887
33000,8650752000,2.6421,,1.159432e-04,50897
33000,8650752000,,2.6498,1.159432e-04,
33010,8653373440,2.6115,,1.158804e-04,51276
33020,8655994880,2.6183,,1.158176e-04,50883
33030,8658616320,2.6357,,1.157548e-04,50842
33040,8661237760,2.6328,,1.156920e-04,50858
33050,8663859200,2.6305,,1.156292e-04,50837
33060,8666480640,2.6358,,1.155665e-04,50839
33070,8669102080,2.6397,,1.155037e-04,50843
33080,8671723520,2.5982,,1.154409e-04,50857
33090,8674344960,2.6562,,1.153782e-04,50848
33100,8676966400,2.6132,,1.153154e-04,50852
33110,8679587840,2.6243,,1.152527e-04,50847
33120,8682209280,2.6272,,1.151899e-04,50858
33130,8684830720,2.6261,,1.151272e-04,50857
33140,8687452160,2.6416,,1.150645e-04,50859
33150,8690073600,2.6162,,1.150018e-04,50868
33160,8692695040,2.6290,,1.149391e-04,50891
33170,8695316480,2.6417,,1.148764e-04,50897
33180,8697937920,2.6522,,1.148137e-04,50894
33190,8700559360,2.6036,,1.147510e-04,50888
33200,8703180800,2.6357,,1.146883e-04,50895
33210,8705802240,2.6179,,1.146256e-04,50888
33220,8708423680,2.6358,,1.145630e-04,50911
33230,8711045120,2.6586,,1.145003e-04,50874
33240,8713666560,2.6155,,1.144377e-04,50848
33250,8716288000,2.6243,,1.143750e-04,50799
33260,8718909440,2.6259,,1.143124e-04,50855
33270,8721530880,2.6232,,1.142498e-04,50840
33280,8724152320,2.6180,,1.141872e-04,50868
33290,8726773760,2.6546,,1.141245e-04,50874
33300,8729395200,2.6283,,1.140619e-04,50894
33310,8732016640,2.6164,,1.139993e-04,50889
33320,8734638080,2.6305,,1.139368e-04,50922
33330,8737259520,2.6446,,1.138742e-04,50917
33340,8739880960,2.6230,,1.138116e-04,50906
33350,8742502400,2.6308,,1.137490e-04,50913
33360,8745123840,2.5993,,1.136865e-04,50912
33370,8747745280,2.6213,,1.136239e-04,50908
33380,8750366720,2.6337,,1.135614e-04,50930
33390,8752988160,2.6372,,1.134989e-04,50927
33400,8755609600,2.6031,,1.134363e-04,50904
33410,8758231040,2.6071,,1.133738e-04,50902
33420,8760852480,2.6076,,1.133113e-04,50905
33430,8763473920,2.6350,,1.132488e-04,50900
33440,8766095360,2.6191,,1.131863e-04,50925
33450,8768716800,2.6205,,1.131238e-04,50898
33460,8771338240,2.6332,,1.130613e-04,50876
33470,8773959680,2.6305,,1.129989e-04,50887
33480,8776581120,2.6508,,1.129364e-04,50909
33490,8779202560,2.5896,,1.128739e-04,50901
33500,8781824000,2.6058,,1.128115e-04,50879
33500,8781824000,,2.6447,1.128115e-04,
33510,8784445440,2.6389,,1.127491e-04,51104
33520,8787066880,2.6170,,1.126866e-04,50850
33530,8789688320,2.6425,,1.126242e-04,50870
33540,8792309760,2.6141,,1.125618e-04,50886
33550,8794931200,2.6204,,1.124994e-04,50862
33560,8797552640,2.6110,,1.124370e-04,50848
33570,8800174080,2.6137,,1.123746e-04,50845
33580,8802795520,2.6468,,1.123122e-04,50846
33590,8805416960,2.6321,,1.122498e-04,50865
33600,8808038400,2.6389,,1.121875e-04,50899
33610,8810659840,2.6348,,1.121251e-04,50907
33620,8813281280,2.6702,,1.120628e-04,50917
33630,8815902720,2.6392,,1.120004e-04,50897
33640,8818524160,2.6466,,1.119381e-04,50891
33650,8821145600,2.6461,,1.118758e-04,50877
33660,8823767040,2.6272,,1.118134e-04,50821
33670,8826388480,2.6472,,1.117511e-04,50810
33680,8829009920,2.6242,,1.116888e-04,50816
33690,8831631360,2.6029,,1.116265e-04,50811
33700,8834252800,2.6426,,1.115642e-04,50813
33710,8836874240,2.6187,,1.115020e-04,50829
33720,8839495680,2.6004,,1.114397e-04,50874
33730,8842117120,2.6650,,1.113774e-04,50842
33740,8844738560,2.6464,,1.113152e-04,50825
33750,8847360000,2.6299,,1.112530e-04,50815
33760,8849981440,2.6061,,1.111907e-04,50818
33770,8852602880,2.6334,,1.111285e-04,50826
33780,8855224320,2.6180,,1.110663e-04,50808
33790,8857845760,2.6398,,1.110041e-04,50856
33800,8860467200,2.6174,,1.109419e-04,50854
33810,8863088640,2.6247,,1.108797e-04,50901
33820,8865710080,2.6218,,1.108175e-04,50910
33830,8868331520,2.6144,,1.107553e-04,50881
33840,8870952960,2.6400,,1.106932e-04,50888
33850,8873574400,2.6352,,1.106310e-04,50889
33860,8876195840,2.6321,,1.105689e-04,50889
33870,8878817280,2.6553,,1.105067e-04,50873
33880,8881438720,2.6398,,1.104446e-04,50891
33890,8884060160,2.6063,,1.103825e-04,50903
33900,8886681600,2.5883,,1.103204e-04,50873
33910,8889303040,2.5946,,1.102583e-04,50895
33920,8891924480,2.6371,,1.101962e-04,50858
33930,8894545920,2.6416,,1.101341e-04,50891
33940,8897167360,2.6280,,1.100720e-04,50928
33950,8899788800,2.5892,,1.100099e-04,50894
33960,8902410240,2.6360,,1.099479e-04,50878
33970,8905031680,2.6317,,1.098858e-04,50879
33980,8907653120,2.6205,,1.098238e-04,50856
33990,8910274560,2.6695,,1.097617e-04,50873
34000,8912896000,2.6246,,1.096997e-04,50898
34000,8912896000,,2.6424,1.096997e-04,
34010,8915517440,2.6254,,1.096377e-04,51327
34020,8918138880,2.6116,,1.095757e-04,50898
34030,8920760320,2.6517,,1.095137e-04,37179
34040,8923381760,2.6501,,1.094517e-04,50933
34050,8926003200,2.6018,,1.093897e-04,50835
34060,8928624640,2.6374,,1.093278e-04,50863
34070,8931246080,2.6137,,1.092658e-04,50859
34080,8933867520,2.6333,,1.092039e-04,50859
34090,8936488960,2.6131,,1.091419e-04,50879
34100,8939110400,2.6159,,1.090800e-04,50877
34110,8941731840,2.6142,,1.090181e-04,50881
34120,8944353280,2.6346,,1.089562e-04,50891
34130,8946974720,2.6445,,1.088942e-04,50895
34140,8949596160,2.6261,,1.088324e-04,50885
34150,8952217600,2.6340,,1.087705e-04,50887
34160,8954839040,2.6199,,1.087086e-04,50903
34170,8957460480,2.6010,,1.086467e-04,50905
34180,8960081920,2.6131,,1.085849e-04,50917
34190,8962703360,2.6010,,1.085230e-04,50838
34200,8965324800,2.6169,,1.084612e-04,50900
34210,8967946240,2.6270,,1.083993e-04,50890
34220,8970567680,2.6008,,1.083375e-04,50861
34230,8973189120,2.6143,,1.082757e-04,50883
34240,8975810560,2.6045,,1.082139e-04,50870
34250,8978432000,2.6159,,1.081521e-04,50858
34260,8981053440,2.6220,,1.080903e-04,50854
34270,8983674880,2.6054,,1.080286e-04,50854
34280,8986296320,2.6257,,1.079668e-04,50850
34290,8988917760,2.6305,,1.079050e-04,50861
34300,8991539200,2.6327,,1.078433e-04,50841
34310,8994160640,2.6284,,1.077816e-04,50855
34320,8996782080,2.6349,,1.077198e-04,50899
34330,8999403520,2.6175,,1.076581e-04,50928
34340,9002024960,2.6320,,1.075964e-04,50948
34350,9004646400,2.6282,,1.075347e-04,50934
34360,9007267840,2.6351,,1.074730e-04,50934
34370,9009889280,2.6249,,1.074114e-04,50891
34380,9012510720,2.6375,,1.073497e-04,50865
34390,9015132160,2.6171,,1.072880e-04,50831
34400,9017753600,2.6289,,1.072264e-04,50842
34410,9020375040,2.5963,,1.071647e-04,50848
34420,9022996480,2.6432,,1.071031e-04,50859
34430,9025617920,2.6022,,1.070415e-04,50901
34440,9028239360,2.6343,,1.069799e-04,50857
34450,9030860800,2.6145,,1.069183e-04,50892
34460,9033482240,2.6228,,1.068567e-04,50908
34470,9036103680,2.6345,,1.067951e-04,50919
34480,9038725120,2.5942,,1.067336e-04,50886
34490,9041346560,2.6086,,1.066720e-04,50879
34500,9043968000,2.6350,,1.066104e-04,50831
34500,9043968000,,2.6404,1.066104e-04,
34510,9046589440,2.6169,,1.065489e-04,51163
34520,9049210880,2.6270,,1.064874e-04,50883
34530,9051832320,2.6115,,1.064259e-04,50869
34540,9054453760,2.6116,,1.063644e-04,50868
34550,9057075200,2.6226,,1.063029e-04,50892
34560,9059696640,2.6292,,1.062414e-04,50903
34570,9062318080,2.6014,,1.061799e-04,50915
34580,9064939520,2.5944,,1.061184e-04,50904
34590,9067560960,2.5831,,1.060570e-04,50908
34600,9070182400,2.6164,,1.059955e-04,50903
34610,9072803840,2.6121,,1.059341e-04,50908
34620,9075425280,2.6259,,1.058726e-04,50908
34630,9078046720,2.5889,,1.058112e-04,50891
34640,9080668160,2.6196,,1.057498e-04,50863
34650,9083289600,2.6160,,1.056884e-04,50861
34660,9085911040,2.5728,,1.056270e-04,50861
34670,9088532480,2.6307,,1.055657e-04,50870
34680,9091153920,2.6301,,1.055043e-04,50858
34690,9093775360,2.6312,,1.054429e-04,50838
34700,9096396800,2.6020,,1.053816e-04,50840
34710,9099018240,2.6183,,1.053203e-04,50849
34720,9101639680,2.6100,,1.052589e-04,50840
34730,9104261120,2.6242,,1.051976e-04,50819
34740,9106882560,2.5822,,1.051363e-04,50870
34750,9109504000,2.6052,,1.050750e-04,50897
34760,9112125440,2.5861,,1.050137e-04,50893
34770,9114746880,2.6183,,1.049525e-04,50890
34780,9117368320,2.6151,,1.048912e-04,50901
34790,9119989760,2.6222,,1.048300e-04,50868
34800,9122611200,2.6021,,1.047687e-04,50874
34810,9125232640,2.5909,,1.047075e-04,50869
34820,9127854080,2.6211,,1.046463e-04,50869
34830,9130475520,2.6072,,1.045851e-04,50860
34840,9133096960,2.6099,,1.045239e-04,50867
34850,9135718400,2.6113,,1.044627e-04,50890
34860,9138339840,2.6107,,1.044015e-04,50887
34870,9140961280,2.5876,,1.043403e-04,50903
34880,9143582720,2.5969,,1.042792e-04,50918
34890,9146204160,2.6246,,1.042180e-04,50906
34900,9148825600,2.5928,,1.041569e-04,50912
34910,9151447040,2.6277,,1.040958e-04,50923
34920,9154068480,2.6555,,1.040347e-04,50943
34930,9156689920,2.6226,,1.039736e-04,50940
34940,9159311360,2.6365,,1.039125e-04,50915
34950,9161932800,2.6007,,1.038514e-04,50896
34960,9164554240,2.6170,,1.037903e-04,50921
34970,9167175680,2.6157,,1.037293e-04,50948
34980,9169797120,2.6239,,1.036682e-04,50950
34990,9172418560,2.6075,,1.036072e-04,50933
35000,9175040000,2.6360,,1.035462e-04,50935
35000,9175040000,,2.6357,1.035462e-04,
35010,9177661440,2.6137,,1.034851e-04,51315
35020,9180282880,2.6115,,1.034241e-04,50898
35030,9182904320,2.6155,,1.033632e-04,50954
35040,9185525760,2.6371,,1.033022e-04,50972
35050,9188147200,2.6160,,1.032412e-04,50961
35060,9190768640,2.6061,,1.031802e-04,50988
35070,9193390080,2.6137,,1.031193e-04,50974
35080,9196011520,2.6375,,1.030584e-04,50963
35090,9198632960,2.6184,,1.029974e-04,50964
35100,9201254400,2.6329,,1.029365e-04,50957
35110,9203875840,2.6226,,1.028756e-04,50918
35120,9206497280,2.6062,,1.028147e-04,50923
35130,9209118720,2.6242,,1.027539e-04,50901
35140,9211740160,2.6318,,1.026930e-04,50933
35150,9214361600,2.6187,,1.026321e-04,51004
35160,9216983040,2.6176,,1.025713e-04,50992
35170,9219604480,2.6087,,1.025104e-04,51004
35180,9222225920,2.6070,,1.024496e-04,51019
35190,9224847360,2.6137,,1.023888e-04,51029
35200,9227468800,2.6429,,1.023280e-04,51024
35210,9230090240,2.6162,,1.022672e-04,51023
35220,9232711680,2.5993,,1.022064e-04,51018
35230,9235333120,2.6245,,1.021457e-04,51003
35240,9237954560,2.6168,,1.020849e-04,51009
35250,9240576000,2.6208,,1.020242e-04,51016
35260,9243197440,2.6357,,1.019634e-04,51002
35270,9245818880,2.6461,,1.019027e-04,51016
35280,9248440320,2.6246,,1.018420e-04,51028
35290,9251061760,2.6057,,1.017813e-04,51002
35300,9253683200,2.5926,,1.017206e-04,50999
35310,9256304640,2.6138,,1.016599e-04,51005
35320,9258926080,2.6324,,1.015993e-04,50981
35330,9261547520,2.6153,,1.015386e-04,50970
35340,9264168960,2.6552,,1.014780e-04,50953
35350,9266790400,2.6065,,1.014174e-04,50936
35360,9269411840,2.6322,,1.013567e-04,50960
35370,9272033280,2.5952,,1.012961e-04,50963
35380,9274654720,2.6090,,1.012355e-04,50956
35390,9277276160,2.6024,,1.011750e-04,50953
35400,9279897600,2.6320,,1.011144e-04,50946
35410,9282519040,2.6070,,1.010538e-04,50963
35420,9285140480,2.6072,,1.009933e-04,50968
35430,9287761920,2.6149,,1.009328e-04,50977
35440,9290383360,2.6062,,1.008722e-04,50951
35450,9293004800,2.6501,,1.008117e-04,50969
35460,9295626240,2.6228,,1.007512e-04,50979
35470,9298247680,2.6182,,1.006907e-04,50979
35480,9300869120,2.6254,,1.006303e-04,50960
35490,9303490560,2.5800,,1.005698e-04,50970
35500,9306112000,2.6043,,1.005094e-04,50962
35500,9306112000,,2.6331,1.005094e-04,
35510,9308733440,2.6179,,1.004489e-04,51223
35520,9311354880,2.6249,,1.003885e-04,50886
35530,9313976320,2.5859,,1.003281e-04,50890
35540,9316597760,2.6077,,1.002677e-04,50894
35550,9319219200,2.6307,,1.002073e-04,50924
35560,9321840640,2.6083,,1.001469e-04,50938
35570,9324462080,2.6197,,1.000865e-04,50939
35580,9327083520,2.6049,,1.000262e-04,50953
35590,9329704960,2.6400,,9.996583e-05,51006
35600,9332326400,2.6025,,9.990550e-05,51005
35610,9334947840,2.6120,,9.984519e-05,50997
35620,9337569280,2.6020,,9.978488e-05,51021
35630,9340190720,2.5931,,9.972459e-05,51005
35640,9342812160,2.6166,,9.966430e-05,50991
35650,9345433600,2.5974,,9.960403e-05,50996
35660,9348055040,2.6016,,9.954378e-05,50997
35670,9350676480,2.6209,,9.948353e-05,50990
35680,9353297920,2.6016,,9.942330e-05,51012
35690,9355919360,2.6162,,9.936308e-05,50989
35700,9358540800,2.6513,,9.930287e-05,51049
35710,9361162240,2.6115,,9.924268e-05,51028
35720,9363783680,2.6281,,9.918249e-05,51046
35730,9366405120,2.6328,,9.912232e-05,51035
35740,9369026560,2.6180,,9.906216e-05,51012
35750,9371648000,2.5878,,9.900202e-05,51031
35760,9374269440,2.6027,,9.894188e-05,51033
35770,9376890880,2.5977,,9.888176e-05,51020
35780,9379512320,2.5896,,9.882166e-05,51058
35790,9382133760,2.6044,,9.876156e-05,51034
35800,9384755200,2.6194,,9.870148e-05,51032
35810,9387376640,2.6134,,9.864141e-05,51022
35820,9389998080,2.6276,,9.858135e-05,50997
35830,9392619520,2.5990,,9.852130e-05,51001
35840,9395240960,2.5985,,9.846127e-05,50979
35850,9397862400,2.6162,,9.840125e-05,50990
35860,9400483840,2.6094,,9.834124e-05,50987
35870,9403105280,2.5938,,9.828125e-05,50999
35880,9405726720,2.6120,,9.822126e-05,50997
35890,9408348160,2.5903,,9.816129e-05,50982
35900,9410969600,2.6262,,9.810134e-05,51009
35910,9413591040,2.6055,,9.804139e-05,51015
35920,9416212480,2.5987,,9.798146e-05,51006
35930,9418833920,2.6017,,9.792154e-05,51033
35940,9421455360,2.6101,,9.786164e-05,51015
35950,9424076800,2.6421,,9.780174e-05,51006
35960,9426698240,2.6161,,9.774186e-05,51031
35970,9429319680,2.5996,,9.768200e-05,51012
35980,9431941120,2.5861,,9.762214e-05,50992
35990,9434562560,2.6259,,9.756230e-05,51013
36000,9437184000,2.6262,,9.750247e-05,51000
36000,9437184000,,2.6288,9.750247e-05,
36010,9439805440,2.5987,,9.744266e-05,51359
36020,9442426880,2.6191,,9.738285e-05,50937
36030,9445048320,2.6038,,9.732306e-05,50877
36040,9447669760,2.5871,,9.726329e-05,50882
36050,9450291200,2.6295,,9.720352e-05,50887
36060,9452912640,2.6126,,9.714377e-05,50900
36070,9455534080,2.5960,,9.708404e-05,50920
36080,9458155520,2.5723,,9.702431e-05,50908
36090,9460776960,2.6205,,9.696460e-05,50912
36100,9463398400,2.6454,,9.690490e-05,50899
36110,9466019840,2.6164,,9.684522e-05,50934
36120,9468641280,2.6283,,9.678555e-05,50930
36130,9471262720,2.5873,,9.672589e-05,50981
36140,9473884160,2.6242,,9.666624e-05,51022
36150,9476505600,2.6300,,9.660661e-05,51037
36160,9479127040,2.6003,,9.654699e-05,51033
36170,9481748480,2.6137,,9.648738e-05,51047
36180,9484369920,2.6211,,9.642779e-05,51062
36190,9486991360,2.6269,,9.636821e-05,51049
36200,9489612800,2.6172,,9.630865e-05,51043
36210,9492234240,2.6115,,9.624909e-05,51038
36220,9494855680,2.6095,,9.618955e-05,51052
36230,9497477120,2.5954,,9.613003e-05,51059
36240,9500098560,2.6138,,9.607052e-05,51041
36250,9502720000,2.5981,,9.601102e-05,51045
36260,9505341440,2.5946,,9.595153e-05,51019
36270,9507962880,2.6145,,9.589206e-05,51046
36280,9510584320,2.5987,,9.583260e-05,51047
36290,9513205760,2.6120,,9.577316e-05,51063
36300,9515827200,2.6215,,9.571372e-05,51080
36310,9518448640,2.6000,,9.565431e-05,51047
36320,9521070080,2.6170,,9.559490e-05,51017
36330,9523691520,2.6068,,9.553551e-05,51026
36340,9526312960,2.5960,,9.547613e-05,51014
36350,9528934400,2.6160,,9.541677e-05,51015
36360,9531555840,2.5808,,9.535742e-05,51021
36370,9534177280,2.6186,,9.529808e-05,51038
36380,9536798720,2.6015,,9.523876e-05,51034
36390,9539420160,2.6155,,9.517945e-05,51041
36400,9542041600,2.5873,,9.512015e-05,51015
36410,9544663040,2.5899,,9.506087e-05,51022
36420,9547284480,2.6102,,9.500160e-05,50987
36430,9549905920,2.5982,,9.494235e-05,51003
36440,9552527360,2.6002,,9.488311e-05,51009
36450,9555148800,2.6196,,9.482388e-05,51019
36460,9557770240,2.6179,,9.476467e-05,51026
36470,9560391680,2.6191,,9.470547e-05,50997
36480,9563013120,2.6143,,9.464628e-05,51008
36490,9565634560,2.6111,,9.458711e-05,51012
36500,9568256000,2.6198,,9.452795e-05,51032
36500,9568256000,,2.6242,9.452795e-05,
36510,9570877440,2.6062,,9.446881e-05,51300
36520,9573498880,2.5970,,9.440968e-05,50975
36530,9576120320,2.5965,,9.435057e-05,50975
36540,9578741760,2.6037,,9.429146e-05,50981
36550,9581363200,2.6028,,9.423238e-05,51008
36560,9583984640,2.6121,,9.417330e-05,51003
36570,9586606080,2.6062,,9.411424e-05,51005
36580,9589227520,2.5933,,9.405520e-05,50981
36590,9591848960,2.6107,,9.399616e-05,51022
36600,9594470400,2.6013,,9.393715e-05,51006
36610,9597091840,2.6235,,9.387814e-05,51013
36620,9599713280,2.5720,,9.381915e-05,51004
36630,9602334720,2.6030,,9.376018e-05,50999
36640,9604956160,2.6102,,9.370122e-05,50988
36650,9607577600,2.6239,,9.364227e-05,50994
36660,9610199040,2.5972,,9.358334e-05,50986
36670,9612820480,2.5778,,9.352442e-05,50996
36680,9615441920,2.5945,,9.346552e-05,50993
36690,9618063360,2.5924,,9.340663e-05,50945
36700,9620684800,2.6316,,9.334775e-05,50920
36710,9623306240,2.6135,,9.328889e-05,50935
36720,9625927680,2.6160,,9.323004e-05,50908
36730,9628549120,2.5940,,9.317121e-05,50873
36740,9631170560,2.5966,,9.311239e-05,50851
36750,9633792000,2.5985,,9.305359e-05,50851
36760,9636413440,2.6190,,9.299480e-05,50890
36770,9639034880,2.6059,,9.293602e-05,50912
36780,9641656320,2.6200,,9.287726e-05,50936
36790,9644277760,2.6124,,9.281851e-05,50935
36800,9646899200,2.5538,,9.275978e-05,50956
36810,9649520640,2.6124,,9.270106e-05,50941
36820,9652142080,2.5990,,9.264236e-05,50966
36830,9654763520,2.5910,,9.258367e-05,50968
36840,9657384960,2.5942,,9.252500e-05,50963
36850,9660006400,2.6232,,9.246634e-05,50959
36860,9662627840,2.6044,,9.240769e-05,50947
